date,admin1,market,admin1_enc,market_enc,latitude,longitude,year,month,month_sin,month_cos,cpi,fuel_price,temperature,rainfall,cpi_x_fuel,price_yam_per_kg,price_cassava_gari_yellow_per_kg,price_gari_white_per_kg,price_rice_local_per_kg,price_maize_white_per_kg,price_maize_yellow_per_kg,price_rice_imported_per_kg,price_yam_per_kg_deflated,price_yam_per_kg_lag1,price_yam_per_kg_lag3,price_yam_per_kg_lag6,price_yam_per_kg_lag12,price_yam_per_kg_roll_mean3,price_yam_per_kg_roll_mean6,price_yam_per_kg_roll_std3,price_yam_per_kg_deflated_lag1,price_yam_per_kg_deflated_lag3,price_cassava_gari_yellow_per_kg_deflated,price_cassava_gari_yellow_per_kg_lag1,price_cassava_gari_yellow_per_kg_lag3,price_cassava_gari_yellow_per_kg_lag6,price_cassava_gari_yellow_per_kg_lag12,price_cassava_gari_yellow_per_kg_roll_mean3,price_cassava_gari_yellow_per_kg_roll_mean6,price_cassava_gari_yellow_per_kg_roll_std3,price_cassava_gari_yellow_per_kg_deflated_lag1,price_cassava_gari_yellow_per_kg_deflated_lag3,price_gari_white_per_kg_deflated,price_gari_white_per_kg_lag1,price_gari_white_per_kg_lag3,price_gari_white_per_kg_lag6,price_gari_white_per_kg_lag12,price_gari_white_per_kg_roll_mean3,price_gari_white_per_kg_roll_mean6,price_gari_white_per_kg_roll_std3,price_gari_white_per_kg_deflated_lag1,price_gari_white_per_kg_deflated_lag3,price_rice_local_per_kg_deflated,price_rice_local_per_kg_lag1,price_rice_local_per_kg_lag3,price_rice_local_per_kg_lag6,price_rice_local_per_kg_lag12,price_rice_local_per_kg_roll_mean3,price_rice_local_per_kg_roll_mean6,price_rice_local_per_kg_roll_std3,price_rice_local_per_kg_deflated_lag1,price_rice_local_per_kg_deflated_lag3,price_maize_white_per_kg_deflated,price_maize_white_per_kg_lag1,price_maize_white_per_kg_lag3,price_maize_white_per_kg_lag6,price_maize_white_per_kg_lag12,price_maize_white_per_kg_roll_mean3,price_maize_white_per_kg_roll_mean6,price_maize_white_per_kg_roll_std3,price_maize_white_per_kg_deflated_lag1,price_maize_white_per_kg_deflated_lag3,price_maize_yellow_per_kg_deflated,price_maize_yellow_per_kg_lag1,price_maize_yellow_per_kg_lag3,price_maize_yellow_per_kg_lag6,price_maize_yellow_per_kg_lag12,price_maize_yellow_per_kg_roll_mean3,price_maize_yellow_per_kg_roll_mean6,price_maize_yellow_per_kg_roll_std3,price_maize_yellow_per_kg_deflated_lag1,price_maize_yellow_per_kg_deflated_lag3,price_rice_imported_per_kg_deflated,price_rice_imported_per_kg_lag1,price_rice_imported_per_kg_lag3,price_rice_imported_per_kg_lag6,price_rice_imported_per_kg_lag12,price_rice_imported_per_kg_roll_mean3,price_rice_imported_per_kg_roll_mean6,price_rice_imported_per_kg_roll_std3,price_rice_imported_per_kg_deflated_lag1,price_rice_imported_per_kg_deflated_lag3
2023-04-15,Yobe,Gulani (Tettaba),12,27,10.81,11.73,2023,4,0.866025,-0.5,524.91,82.9,27.11,5.76,43515.04,161.2,309.28,280.48,640.0,195.55,198.94,887.76,27.0,161.2,112.8,102.13,96.8,145.07,126.27,27.94,27.0,23.55,51.8,309.28,383.5,300.38,327.98,334.02,348.53,42.85,51.8,80.08,46.98,280.48,345.16,351.0,345.0,302.04,344.15,37.34,46.98,72.07,107.2,590.0,506.29,464.44,428.52,548.15,506.29,41.86,98.82,105.71,32.75,195.55,198.94,207.78,221.82,196.68,197.88,1.96,32.75,41.54,33.32,198.94,206.46,199.62,212.35,201.45,205.12,4.34,33.32,43.11,148.7,862.25,811.23,734.69,583.33,836.74,794.22,25.51,144.42,169.39
2023-05-15,Yobe,Gulani (Tettaba),12,27,10.81,11.73,2023,5,0.5,-0.866025,524.91,82.9,27.11,5.76,43515.04,175.2,309.28,280.48,700.0,195.55,198.94,913.27,29.35,161.2,161.2,107.47,226.0,161.2,136.11,0.0,27.0,27.0,51.8,309.28,309.28,378.52,327.98,309.28,350.01,0.0,51.8,51.8,46.98,280.48,280.48,409.31,345.54,280.48,332.4,0.0,46.98,46.98,117.25,640.0,548.15,464.44,428.52,592.72,535.55,45.99,107.2,91.81,32.75,195.55,195.55,194.04,198.6,195.55,195.84,0.0,32.75,32.75,33.32,198.94,198.94,208.28,209.14,198.94,205.0,0.0,33.32,33.32,152.97,887.76,836.74,760.2,607.14,862.25,819.73,25.51,148.7,140.15
2023-06-15,Yobe,Gulani (Tettaba),12,27,10.81,11.73,2023,6,0.0,-1.0,524.91,82.9,27.11,5.76,43515.04,193.6,309.28,280.48,760.0,195.55,198.94,938.78,32.43,175.2,161.2,112.8,163.4,165.87,147.4,8.08,29.35,27.0,51.8,309.28,309.28,410.22,248.19,309.28,338.47,0.0,51.8,51.8,46.98,280.48,280.48,398.46,335.54,280.48,310.92,0.0,46.98,46.98,127.3,700.0,590.0,464.44,428.52,643.33,574.81,55.08,117.25,98.82,32.75,195.55,195.55,195.42,190.92,195.55,196.09,0.0,32.75,32.75,33.32,198.94,198.94,218.46,199.44,198.94,203.45,0.0,33.32,33.32,157.24,913.27,862.25,760.2,632.65,887.76,845.24,25.51,152.97,144.42
2023-09-15,Yobe,Gulani (Tettaba),12,27,10.81,11.73,2023,9,-1.0,-0.0,524.91,82.9,27.11,5.76,43515.04,446.8,309.28,280.48,759.63,195.55,198.94,964.29,74.84,193.6,161.2,112.8,100.8,176.67,160.87,16.25,32.43,27.0,51.8,309.28,309.28,383.5,351.74,309.28,321.65,0.0,51.8,51.8,46.98,280.48,280.48,345.16,393.75,280.48,291.26,0.0,46.98,46.98,127.23,760.0,640.0,506.29,428.52,700.0,624.07,60.0,127.3,107.2,32.75,195.55,195.55,198.94,187.97,195.55,196.12,0.0,32.75,32.75,33.32,198.94,198.94,206.46,174.9,198.94,200.19,0.0,33.32,33.32,161.51,938.78,887.76,811.23,658.16,913.27,875.0,25.51,157.24,148.7
2023-10-15,Yobe,Gulani (Tettaba),12,27,10.81,11.73,2023,10,-0.866025,0.5,524.91,82.9,27.11,5.76,43515.04,700.0,,,759.26,,,980.95,117.25,446.8,175.2,161.2,96.8,271.87,216.53,151.78,74.84,29.35,,309.28,309.28,309.28,351.19,309.28,309.28,0.0,51.8,51.8,,280.48,280.48,280.48,349.28,280.48,280.48,0.0,46.98,46.98,127.17,759.63,700.0,548.15,428.52,739.88,666.3,34.53,127.23,117.25,,195.55,195.55,195.55,173.98,195.55,195.55,0.0,32.75,32.75,,198.94,198.94,198.94,174.54,198.94,198.94,0.0,33.32,33.32,164.3,964.29,913.27,836.74,683.67,938.78,900.52,25.51,161.51,152.97
2024-01-15,Yobe,Gulani (Tettaba),12,27,10.81,11.73,2024,1,0.5,0.866025,609.92,80.12,27.48,0.18,48866.79,850.0,,,935.18,,,1178.57,122.53,700.0,193.6,161.2,96.8,446.8,306.33,253.2,117.25,32.43,,,309.28,309.28,323.1,309.28,309.28,0.0,,51.8,,,280.48,280.48,351.64,280.48,280.48,0.0,,46.98,134.81,759.26,760.0,590.0,446.48,759.63,701.48,0.37,127.17,127.3,,,195.55,195.55,192.78,195.55,195.55,0.0,,32.75,,,198.94,198.94,192.78,198.94,198.94,0.0,,33.32,169.89,980.95,938.78,862.25,709.18,961.34,924.55,21.24,164.3,157.24
2024-02-15,Yobe,Gulani (Tettaba),12,27,10.81,11.73,2024,2,0.866025,0.5,609.92,80.12,27.48,0.18,48866.79,1018.18,,,1111.11,,,1392.86,146.77,850.0,446.8,161.2,102.13,665.6,421.13,203.79,122.53,74.84,,,309.28,309.28,300.38,309.28,309.28,,,51.8,,,280.48,280.48,351.0,280.48,280.48,,,46.98,160.17,935.18,759.63,640.0,464.44,818.02,759.01,101.46,134.81,127.23,,,195.55,195.55,207.78,195.55,195.55,,,32.75,,,198.94,198.94,199.62,198.94,198.94,,,33.32,200.78,1178.57,964.29,887.76,734.69,1041.27,977.27,119.2,169.89,161.51
2024-03-15,Yobe,Gulani (Tettaba),12,27,10.81,11.73,2024,3,1.0,0.0,609.92,80.12,27.48,0.18,48866.79,1152.94,,,1122.66,,,1607.14,166.2,1018.18,700.0,175.2,107.47,856.06,563.96,159.18,146.77,117.25,,,,309.28,378.52,,309.28,,,,,,,280.48,409.31,,280.48,,,,161.83,1111.11,759.26,700.0,464.44,935.18,837.53,175.93,160.17,127.17,,,,195.55,194.04,,195.55,,,,,,,198.94,208.28,,198.94,,,,231.67,1392.86,980.95,913.27,760.2,1184.13,1061.45,206.01,200.78,164.3
2024-04-15,Yobe,Gulani (Tettaba),12,27,10.81,11.73,2024,4,0.866025,-0.5,609.92,80.12,27.48,0.18,48866.79,1240.99,,,1134.21,,,1642.86,178.89,1152.94,850.0,193.6,112.8,1007.04,726.92,151.78,166.2,122.53,,,,309.28,410.22,,309.28,,,,,,,280.48,398.46,,280.48,,,,163.5,1122.66,935.18,760.0,464.44,1056.32,907.97,105.07,161.83,134.81,,,,195.55,195.42,,195.55,,,,,,,198.94,218.46,,198.94,,,,236.82,1607.14,1178.57,938.78,760.2,1392.86,1177.1,214.29,231.67,169.89
2024-05-15,Yobe,Gulani (Tettaba),12,27,10.81,11.73,2024,5,0.5,-0.866025,609.92,80.12,27.48,0.18,48866.79,1329.03,,,1145.76,,,1612.9,191.58,1240.99,1018.18,446.8,112.8,1137.37,901.48,112.22,178.89,146.77,,,,309.28,383.5,,309.28,,,,,,,280.48,345.16,,280.48,,,,165.16,1134.21,1111.11,759.63,506.29,1122.66,970.34,11.55,163.5,160.17,,,,195.55,198.94,,195.55,,,,,,,198.94,206.46,,198.94,,,,232.5,1642.86,1392.86,964.29,811.23,1547.62,1294.44,135.21,236.82,200.78
2024-06-15,Yobe,Gulani (Tettaba),12,27,10.81,11.73,2024,6,0.0,-1.0,609.92,80.12,27.48,0.18,48866.79,2000.0,,,1222.22,,,1607.14,288.3,1329.03,1152.94,700.0,161.2,1240.99,1048.52,88.05,191.58,166.2,,,,,309.28,,,,,,,,,,280.48,,,,,,176.18,1145.76,1122.66,759.26,548.15,1134.21,1034.7,11.55,165.16,161.83,,,,,195.55,,,,,,,,,,198.94,,,,,,231.67,1612.9,1607.14,980.95,836.74,1620.97,1402.55,19.18,232.5,231.67
2024-09-15,Yobe,Gulani (Tettaba),12,27,10.81,11.73,2024,9,-1.0,-0.0,609.92,80.12,27.48,0.18,48866.79,800.0,,,1287.04,,,1607.14,115.32,2000.0,1240.99,850.0,161.2,1523.34,1265.19,415.14,288.3,178.89,,,,,309.28,,,,,,,,,,280.48,,,,,,185.53,1222.22,1134.21,935.18,590.0,1167.4,1111.86,47.83,176.18,163.5,,,,,195.55,,,,,,,,,,198.94,,,,,,231.67,1607.14,1642.86,1178.57,862.25,1620.97,1506.91,19.18,231.67,236.82
2024-10-15,Yobe,Gulani (Tettaba),12,27,10.81,11.73,2024,10,-0.866025,0.5,609.92,80.12,27.48,0.18,48866.79,1550.4,,,1351.85,,,1607.14,223.49,800.0,1329.03,1018.18,161.2,1376.34,1256.86,601.4,115.32,191.58,,,,,309.28,,,,,,,,,,280.48,,,,,,194.87,1287.04,1145.76,1111.11,640.0,1218.34,1170.5,70.72,185.53,165.16,,,,,195.55,,,,,,,,,,198.94,,,,,,231.67,1607.14,1612.9,1392.86,887.76,1609.06,1578.34,3.33,231.67,232.5
2024-11-15,Yobe,Gulani (Tettaba),12,27,10.81,11.73,2024,11,-0.5,0.866025,609.92,80.12,27.48,0.18,48866.79,800.0,,,1416.66,,,1607.14,115.32,1550.4,2000.0,1152.94,175.2,1450.13,1345.56,606.25,223.49,288.3,,,,,309.28,,,,,,,,,,280.48,,,,,,204.21,1351.85,1222.22,1122.66,700.0,1287.04,1210.62,64.82,194.87,176.18,,,,,195.55,,,,,,,,,,198.94,,,,,,231.67,1607.14,1607.14,1607.14,913.27,1607.14,1614.05,0.0,231.67,231.67
2024-12-15,Yobe,Gulani (Tettaba),12,27,10.81,11.73,2024,12,-0.0,1.0,609.92,80.12,27.48,0.18,48866.79,1036.52,,,1481.48,,,1607.14,149.41,800.0,800.0,1240.99,193.6,1050.13,1286.74,433.24,115.32,115.32,,,,,309.28,,,,,,,,,,280.48,,,,,,213.56,1416.66,1287.04,1134.21,760.0,1351.85,1259.62,64.81,204.21,185.53,,,,,195.55,,,,,,,,,,198.94,,,,,,231.67,1607.14,1607.14,1642.86,938.78,1607.14,1614.05,0.0,231.67,231.67
2014-07-15,Kebbi,Gwandu,8,28,12.49,4.64,2014,7,-0.5,-0.866025,145.8,89.11,25.71,5.44,12992.24,502.0,74.72,80.0,140.0,53.25,52.0,214.0,302.71,,,,,,,,,,45.06,,,,,,,,,,48.24,,,,,,,,,,84.42,,,,,,,,,,32.11,,,,,,,,,,31.36,,,,,,,,,,129.05,,,,,,,,,
2014-08-15,Kebbi,Gwandu,8,28,12.49,4.64,2014,8,-0.866025,-0.5,145.8,89.11,25.71,5.44,12992.24,517.5,74.72,74.5,139.3,53.25,53.85,211.33,312.06,502.0,,,,502.0,502.0,,302.71,,45.06,74.72,,,,74.72,74.72,,45.06,,44.92,80.0,,,,80.0,80.0,,48.24,,84.0,140.0,,,,140.0,140.0,,84.42,,32.11,53.25,,,,53.25,53.25,,32.11,,32.47,52.0,,,,52.0,52.0,,31.36,,127.44,214.0,,,,214.0,214.0,,129.05,
2014-09-15,Kebbi,Gwandu,8,28,12.49,4.64,2014,9,-1.0,-0.0,145.8,89.11,25.71,5.44,12992.24,310.0,74.72,69.0,138.6,48.7,52.04,208.67,186.94,517.5,,,,509.75,509.75,10.96,312.06,,45.06,74.72,,,,74.72,74.72,0.0,45.06,,41.61,74.5,,,,77.25,77.25,3.89,44.92,,83.58,139.3,,,,139.65,139.65,0.49,84.0,,29.37,53.25,,,,53.25,53.25,0.0,32.11,,31.38,53.85,,,,52.92,52.92,1.31,32.47,,125.83,211.33,,,,212.67,212.67,1.89,127.44,
2014-10-15,Kebbi,Gwandu,8,28,12.49,4.64,2014,10,-0.866025,0.5,145.8,89.11,25.71,5.44,12992.24,317.0,75.61,63.5,146.0,44.15,48.12,206.0,191.16,310.0,502.0,,,443.17,443.17,115.59,186.94,302.71,45.59,74.72,74.72,,,74.72,74.72,0.0,45.06,45.06,38.29,69.0,80.0,,,74.5,74.5,5.5,41.61,48.24,88.04,138.6,140.0,,,139.3,139.3,0.7,83.58,84.42,26.62,48.7,53.25,,,51.73,51.73,2.63,29.37,32.11,29.02,52.04,52.0,,,52.63,52.63,1.06,31.38,31.36,124.22,208.67,214.0,,,211.33,211.33,2.67,125.83,129.05
2014-11-15,Kebbi,Gwandu,8,28,12.49,4.64,2014,11,-0.5,0.866025,145.8,89.11,25.71,5.44,12992.24,278.5,76.5,63.39,141.5,44.85,44.2,194.5,167.94,317.0,517.5,,,381.5,411.62,117.83,191.16,312.06,46.13,75.61,74.72,,,75.02,74.94,0.51,45.59,45.06,38.23,63.5,74.5,,,69.0,71.75,5.5,38.29,44.92,85.33,146.0,139.3,,,141.3,140.98,4.09,88.04,84.0,27.05,44.15,53.25,,,48.7,49.84,4.55,26.62,32.11,26.65,48.12,53.85,,,51.34,51.5,2.93,29.02,32.47,117.29,206.0,211.33,,,208.67,210.0,2.67,124.22,127.44
2014-12-15,Kebbi,Gwandu,8,28,12.49,4.64,2014,12,-0.0,1.0,145.8,89.11,25.71,5.44,12992.24,310.4,77.72,63.28,138.62,45.55,47.44,190.22,187.18,278.5,310.0,,,301.83,385.0,20.51,167.94,186.94,46.87,76.5,74.72,,,75.61,75.25,0.89,46.13,45.06,38.16,63.39,69.0,,,65.3,70.08,3.21,38.23,41.61,83.59,141.5,138.6,,,142.03,141.08,3.73,85.33,83.58,27.47,44.85,48.7,,,45.9,48.84,2.45,27.05,29.37,28.61,44.2,52.04,,,48.12,50.04,3.92,26.65,31.38,114.71,194.5,208.67,,,203.06,206.9,7.53,117.29,125.83
2015-01-15,Kebbi,Gwandu,8,28,12.49,4.64,2015,1,0.5,0.866025,158.93,52.35,26.21,3.11,8319.99,359.33,75.9,62.96,135.75,46.25,47.24,185.95,198.78,310.4,317.0,502.0,,301.97,372.57,20.59,187.18,191.16,41.99,77.72,75.61,74.72,,76.61,75.67,1.06,46.87,45.59,34.83,63.28,63.5,80.0,,63.39,68.95,0.11,38.16,38.29,75.1,138.62,146.0,140.0,,142.04,140.67,3.72,83.59,88.04,25.59,45.55,44.15,53.25,,44.85,48.29,0.7,27.47,26.62,26.13,47.44,48.12,52.0,,46.59,49.61,2.09,28.61,29.02,102.87,190.22,206.0,214.0,,196.91,204.12,8.16,114.71,124.22
2015-02-15,Kebbi,Gwandu,8,28,12.49,4.64,2015,2,0.866025,0.5,158.93,52.35,26.21,3.11,8319.99,408.27,78.2,62.65,136.45,46.65,47.04,186.75,225.85,359.33,278.5,517.5,,316.08,348.79,40.71,198.78,167.94,43.26,75.9,76.5,74.72,,76.71,75.86,0.93,41.99,46.13,34.66,62.96,63.39,74.5,,63.21,66.1,0.22,34.83,38.23,75.48,135.75,141.5,139.3,,138.62,139.96,2.88,75.1,85.33,25.81,46.25,44.85,53.25,,45.55,47.12,0.7,25.59,27.05,26.02,47.24,44.2,53.85,,46.29,48.82,1.82,26.13,26.65,103.31,185.95,194.5,211.33,,190.22,199.45,4.28,102.87,117.29
2015-03-15,Kebbi,Gwandu,8,28,12.49,4.64,2015,3,1.0,0.0,158.93,52.35,26.21,3.11,8319.99,457.2,84.72,61.52,134.96,48.1,46.84,187.04,252.92,408.27,310.4,310.0,,359.33,330.58,48.94,225.85,187.18,46.87,78.2,77.72,74.72,,77.27,76.44,1.21,43.26,46.87,34.03,62.65,63.28,69.0,,62.96,64.13,0.32,34.66,38.16,74.66,136.45,138.62,138.6,,136.94,139.49,1.5,75.48,83.59,26.61,46.65,45.55,48.7,,46.15,46.02,0.56,25.81,27.47,25.91,47.04,47.44,52.04,,47.24,47.68,0.2,26.02,28.61,103.47,186.75,190.22,208.67,,187.64,195.35,2.27,103.31,114.71
2015-04-15,Kebbi,Gwandu,8,28,12.49,4.64,2015,4,0.866025,-0.5,158.93,52.35,26.21,3.11,8319.99,520.5,91.25,60.46,145.75,49.55,49.55,201.25,287.94,457.2,359.33,317.0,,408.27,355.12,48.94,252.92,198.78,50.48,84.72,75.9,75.61,,79.61,78.11,4.58,46.87,41.99,33.45,61.52,62.96,63.5,,62.38,62.88,0.76,34.03,34.83,80.63,134.96,135.75,146.0,,135.72,138.88,0.75,74.66,75.1,27.41,48.1,46.25,44.15,,47.0,45.92,0.97,26.61,25.59,27.41,46.84,47.24,48.12,,47.04,46.81,0.2,25.91,26.13,111.33,187.04,185.95,206.0,,186.58,191.74,0.56,103.47,102.87
2015-05-15,Kebbi,Gwandu,8,28,12.49,4.64,2015,5,0.5,-0.866025,158.93,52.35,26.21,3.11,8319.99,483.0,88.55,59.4,144.5,51.9,51.9,212.25,267.2,520.5,408.27,278.5,,461.99,389.03,56.27,287.94,225.85,48.99,91.25,78.2,76.5,,84.72,80.72,6.53,50.48,43.26,32.86,60.46,62.65,63.39,,61.54,62.38,1.1,33.45,34.66,79.94,145.75,136.45,141.5,,139.05,138.84,5.85,80.63,75.48,28.71,49.55,46.65,44.85,,48.1,46.82,1.45,27.41,25.81,28.71,49.55,47.04,44.2,,47.81,47.05,1.51,27.41,26.02,117.42,201.25,186.75,194.5,,191.68,190.95,8.29,111.33,103.31
2015-06-15,Kebbi,Gwandu,8,28,12.49,4.64,2015,6,0.0,-1.0,158.93,52.35,26.21,3.11,8319.99,598.5,86.05,58.45,143.15,54.17,54.68,211.5,331.09,483.0,457.2,310.4,,486.9,423.12,31.83,267.2,252.92,47.6,88.55,84.72,77.72,,88.17,82.72,3.28,48.99,46.87,32.33,59.4,61.52,63.28,,60.46,61.71,1.06,32.86,34.03,79.19,144.5,134.96,138.62,,141.74,139.34,5.9,79.94,74.66,29.97,51.9,48.1,45.55,,49.85,48.0,1.92,28.71,26.61,30.25,51.9,46.84,47.44,,49.43,48.34,2.53,28.71,25.91,117.0,212.25,187.04,190.22,,200.18,193.91,12.64,117.42,103.47
2015-07-15,Kebbi,Gwandu,8,28,12.49,4.64,2015,7,-0.5,-0.866025,158.93,52.35,26.21,3.11,8319.99,714.0,85.48,57.96,141.8,56.44,57.47,207.84,394.98,598.5,520.5,359.33,502.0,534.0,471.13,58.92,331.09,287.94,47.29,86.05,91.25,75.9,74.72,88.62,84.11,2.6,47.6,50.48,32.06,58.45,60.46,62.96,80.0,59.44,60.91,1.01,32.33,33.45,78.44,143.15,145.75,135.75,140.0,144.47,140.09,1.3,79.19,80.63,31.22,54.17,49.55,46.25,53.25,51.87,49.44,2.31,29.97,27.41,31.79,54.68,49.55,47.24,52.0,52.04,49.54,2.57,30.25,27.41,114.98,211.5,201.25,185.95,214.0,208.33,197.46,6.15,117.0,111.33
2015-08-15,Kebbi,Gwandu,8,28,12.49,4.64,2015,8,-0.866025,-0.5,158.93,52.35,26.21,3.11,8319.99,695.0,87.5,58.9,143.2,60.25,60.25,208.4,384.47,714.0,483.0,408.27,517.5,598.5,530.24,115.5,394.98,267.2,48.4,85.48,88.55,78.2,74.72,86.69,85.71,1.63,47.29,48.99,32.58,57.96,59.4,62.65,74.5,58.6,60.07,0.73,32.06,32.86,79.22,141.8,144.5,136.45,139.3,143.15,141.1,1.35,78.44,79.94,33.33,56.44,51.9,46.65,53.25,54.17,51.14,2.27,31.22,28.71,33.33,57.47,51.9,47.04,53.85,54.68,51.25,2.79,31.79,28.71,115.29,207.84,212.25,186.75,211.33,210.53,201.1,2.36,114.98,117.42
2015-09-15,Kebbi,Gwandu,8,28,12.49,4.64,2015,9,-1.0,-0.0,158.93,52.35,26.21,3.11,8319.99,680.0,89.0,59.2,144.6,61.64,61.64,210.75,376.18,695.0,598.5,457.2,310.0,669.17,578.03,61.93,384.47,331.09,49.23,87.5,86.05,84.72,74.72,86.34,87.26,1.04,48.4,47.6,32.75,58.9,58.45,61.52,69.0,58.44,59.45,0.47,32.58,32.33,79.99,143.2,143.15,134.96,138.6,142.72,142.23,0.79,79.22,79.19,34.1,60.25,54.17,48.1,48.7,56.95,53.4,3.07,33.33,29.97,34.1,60.25,54.68,46.84,52.04,57.47,53.45,2.79,33.33,30.25,116.59,208.4,211.5,187.04,208.67,209.25,204.71,1.97,115.29,117.0
2015-10-15,Kebbi,Gwandu,8,28,12.49,4.64,2015,10,-0.866025,0.5,158.93,52.35,26.21,3.11,8319.99,629.0,90.5,59.55,146.0,56.0,56.7,213.1,347.96,680.0,714.0,520.5,317.0,696.33,615.17,17.04,376.18,394.98,50.06,89.0,85.48,91.25,75.61,87.33,87.97,1.77,49.23,47.29,32.94,59.2,57.96,60.46,63.5,58.69,59.06,0.65,32.75,32.06,80.77,144.6,141.8,145.75,146.0,143.2,143.83,1.4,79.99,78.44,30.98,61.64,56.44,49.55,44.15,59.44,55.66,2.69,34.1,31.22,31.37,61.64,57.47,49.55,48.12,59.79,55.92,2.12,34.1,31.79,117.89,210.75,207.84,201.25,206.0,209.0,208.66,1.54,116.59,114.98
2015-11-15,Kebbi,Gwandu,8,28,12.49,4.64,2015,11,-0.5,0.866025,158.93,52.35,26.21,3.11,8319.99,576.5,94.75,59.9,144.6,58.88,51.75,218.2,318.92,629.0,695.0,483.0,278.5,668.0,633.25,34.6,347.96,384.47,52.42,90.5,87.5,88.55,76.5,89.0,87.85,1.5,50.06,48.4,33.14,59.55,58.9,59.4,63.39,59.22,58.91,0.33,32.94,32.58,79.99,146.0,143.2,144.5,141.5,144.6,143.88,1.4,80.77,79.22,32.57,56.0,60.25,51.9,44.85,59.3,56.73,2.94,30.98,33.33,28.63,56.7,60.25,51.9,44.2,59.53,57.11,2.55,31.37,33.33,120.71,213.1,208.4,212.25,194.5,210.75,210.64,2.35,117.89,115.29
2015-12-15,Kebbi,Gwandu,8,28,12.49,4.64,2015,12,-0.0,1.0,158.93,52.35,26.21,3.11,8319.99,579.2,93.8,60.68,145.84,61.77,60.93,222.4,320.41,576.5,680.0,598.5,310.4,628.5,648.83,51.75,318.92,376.18,51.89,94.75,89.0,86.05,77.72,91.42,88.88,2.98,52.42,49.23,33.57,59.9,59.2,58.45,63.28,59.55,58.99,0.35,33.14,32.75,80.68,144.6,144.6,143.15,138.62,145.07,143.89,0.81,79.99,79.99,34.17,58.88,61.64,54.17,45.55,58.84,57.9,2.82,32.57,34.1,33.71,51.75,61.64,54.68,47.44,56.7,57.08,4.95,28.63,34.1,123.03,218.2,210.75,211.5,190.22,214.02,211.63,3.81,120.71,116.59
2016-01-15,Kebbi,Gwandu,8,28,12.49,4.64,2016,1,0.5,0.866025,183.88,43.27,26.75,3.51,7956.49,645.85,100.8,62.5,151.95,64.65,70.12,224.6,308.81,579.2,629.0,714.0,359.33,594.9,645.62,29.56,320.41,347.96,48.2,93.8,90.5,85.48,75.9,93.02,90.17,2.23,51.89,50.06,29.88,60.68,59.55,57.96,62.96,60.04,59.36,0.58,33.57,32.94,72.65,145.84,146.0,141.8,135.75,145.48,144.34,0.77,80.68,80.77,30.91,61.77,56.0,56.44,46.25,58.88,59.16,2.89,34.17,30.98,33.53,60.93,56.7,57.47,47.24,56.46,58.12,4.59,33.71,31.37,107.39,222.4,213.1,207.84,185.95,217.9,213.45,4.66,123.03,117.89
2016-02-15,Kebbi,Gwandu,8,28,12.49,4.64,2016,2,0.866025,0.5,183.88,43.27,26.75,3.51,7956.49,712.5,115.98,68.59,170.05,72.4,79.3,226.1,340.67,645.85,576.5,695.0,408.27,600.52,634.26,39.28,308.81,318.92,55.45,100.8,94.75,87.5,78.2,96.45,92.72,3.8,48.2,52.42,32.8,62.5,59.9,58.9,62.65,61.03,60.12,1.33,29.88,33.14,81.31,151.95,144.6,143.2,136.45,147.46,146.03,3.93,72.65,79.99,34.62,64.65,58.88,60.25,46.65,61.77,60.53,2.89,30.91,32.57,37.92,70.12,51.75,60.25,47.04,60.93,60.23,9.19,33.53,28.63,108.11,224.6,218.2,208.4,186.75,221.73,216.24,3.25,107.39,120.71
2016-03-15,Kebbi,Gwandu,8,28,12.49,4.64,2016,3,1.0,0.0,183.88,43.27,26.75,3.51,7956.49,660.0,131.16,74.68,179.85,80.16,80.16,227.68,315.57,712.5,579.2,680.0,457.2,645.85,637.18,66.65,340.67,320.41,62.71,115.98,93.8,89.0,84.72,103.53,97.47,11.34,55.45,51.89,35.71,68.59,60.68,59.2,61.52,63.92,61.74,4.14,32.8,33.57,85.99,170.05,145.84,144.6,134.96,155.95,150.51,12.59,81.31,80.68,38.33,72.4,61.77,61.64,48.1,66.27,62.56,5.5,34.62,34.17,38.33,79.3,60.93,61.64,46.84,70.12,63.41,9.19,37.92,33.71,108.86,226.1,222.4,210.75,187.04,224.37,219.19,1.86,108.11,123.03
2016-04-15,Kebbi,Gwandu,8,28,12.49,4.64,2016,4,0.866025,-0.5,183.88,43.27,26.75,3.51,7956.49,607.5,111.95,77.85,189.65,83.25,92.26,232.4,290.47,660.0,645.85,629.0,520.5,672.78,633.84,35.12,315.57,308.81,53.53,131.16,100.8,90.5,91.25,115.98,104.5,15.18,62.71,48.2,37.22,74.68,62.5,59.55,60.46,68.59,64.32,6.09,35.71,29.88,90.68,179.85,151.95,146.0,145.75,167.28,156.38,14.15,85.99,72.65,39.8,80.16,64.65,56.0,49.55,72.4,65.64,7.76,38.33,30.91,44.11,80.16,70.12,56.7,49.55,76.53,66.49,5.56,38.33,33.53,111.12,227.68,224.6,213.1,201.25,226.13,222.01,1.54,108.86,107.39
